"Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"SMURF2",507.798919914839,0.0764115163156331,0.0790427641514687,0.96671108527033,0.333688483951122,0.439836917035957,"No","Not significant"
"DUSP3",554.294728404436,1.65928831109059,0.150802013653269,11.0030912114058,3.69252707946661e-28,1.40508348138453e-25,"Yes","Upregulated"
"EFTUD2",1947.93201699823,0.357413614299809,0.0508433588732475,7.02970107051426,2.06976486660517e-12,3.52322975662102e-11,"No","Not significant"
"HLF",79.90212828119,-0.886408572355205,0.218847065299765,-4.05035622086616,5.1139723783324e-05,0.000194152370588737,"No","Not significant"
"SLC16A6",203.450299727124,-0.502265282004735,0.142331473572635,-3.52884200098173,0.000417382244626155,0.00127889392687414,"No","Not significant"
"PRKAR1A",6387.77814256161,-0.38698872673988,0.0591424288726006,-6.54333503234196,6.01618429838725e-11,7.94545236515135e-10,"No","Not significant"
"FAM20A",1990.40849299417,0.794756972454406,0.110229446479043,7.21002416178787,5.59419497886829e-13,1.06435386759405e-11,"No","Not significant"
"YWHAE",13024.2094425808,0.0654964967624358,0.0486579618218811,1.34605919175559,0.178283427948148,0.263928255103982,"No","Not significant"
"MMD",51.8629906051276,0.0859638014712582,0.153769698201195,0.559042532286052,0.576132693377731,0.676236627020609,"No","Not significant"
"RANGRF",996.773987190704,0.391265152748124,0.0560263701828743,6.98358918257608,2.8773264893183e-12,4.77766984794534e-11,"No","Not significant"
"DPH1",1254.17886052514,-0.0408562641813093,0.0745304723028846,-0.548182010913246,0.583566932870823,0.682559556153021,"No","Not significant"
"MAP2K6",154.813292539612,-0.307397521040086,0.108878603220601,-2.82330514855395,0.0047531308278084,0.0113071027051212,"No","Not significant"
"DHRS7B",1442.19416245734,0.289571316278798,0.0525964627448155,5.50552834101645,3.68062739665705e-08,2.75971508209938e-07,"No","Not significant"
"WSB1",5352.71756746089,-0.276295040733616,0.0912166089514377,-3.0289992569304,0.00245365286485434,0.00626183730285936,"No","Not significant"
"RCVRN",36.3065652197783,0.546183034534916,0.191513073559388,2.85193602913769,0.00434538445600693,0.0104390960264325,"No","Not significant"
"SLC9A3R1",1229.31988684642,0.256703843377983,0.0950260158184706,2.70140593780516,0.0069047007893317,0.0157387195703411,"No","Not significant"
"MYH3",52.7644919646183,1.27795784396024,0.199697375091466,6.39947241857787,1.5591474068352e-10,1.90517223988889e-09,"Yes","Upregulated"
"NAT9",1408.62323081887,0.0888500144852164,0.0485938380777068,1.82842142131551,0.067486328874688,0.115415524053949,"No","Not significant"
"TMEM104",386.22613386651,0.271767932487299,0.0693094095276569,3.92108278427698,8.81519698227358e-05,0.000315581287497505,"No","Not significant"
"VTN",25.2592405175002,-0.577658999992431,0.281103185198833,-2.05497137851296,0.0398817692771264,0.0731439417458292,"No","Not significant"
"TNFAIP1",145.775020126038,-1.01601343638279,0.156009805736039,-6.51249728559908,7.39115503321361e-11,9.62906181752116e-10,"Yes","Downregulated"
"IFT20",1819.11866700352,-0.0199183999705938,0.035886781182349,-0.555034453198346,0.578871094835403,0.678195082105135,"No","Not significant"
"TMEM97",67.4747859460216,0.190520772853493,0.275909027861428,0.690520257094232,0.489867075479333,0.597530528491386,"No","Not significant"
"CDR2L",458.499624910644,0.256217369107602,0.115265800035632,2.22283946346964,0.026226626984659,0.0509714132660988,"No","Not significant"
"PMP22",4682.9590077755,0.0129694758196004,0.0996163198126048,0.130194287883734,0.896412713724549,0.932614389164894,"No","Not significant"
"FOXN1",6.4568824986679,0.458396861470347,0.257656280846308,1.77910222085283,0.0752230046794751,0.12688845405159,"No","Not significant"
