"Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"DMRTC2",108.592964719734,7.7518449163713,0.536545723596692,14.4476874485317,2.59244816805994e-47,2.27469106730015e-45,"Yes","Up-regulated"
"HGC6.3",51.2431710571075,6.06884399944586,0.420284931139643,14.4398324798122,2.90547442164794e-47,2.53915220656657e-45,"Yes","Up-regulated"
"EXTL1",31.0774574089155,4.90658158127662,0.339882483286792,14.4361119579571,3.06659785091924e-47,2.66928405764476e-45,"Yes","Up-regulated"
"HPD",59.16780082396,4.22178559436944,0.292503311102532,14.433291638499,3.19463480183361e-47,2.76969766470082e-45,"Yes","Up-regulated"
"KRTAP5-6",106.970514527591,7.29357131262215,0.505585802896284,14.4259812495533,3.55182268024699e-47,3.06720244735321e-45,"Yes","Up-regulated"
"GOLGA6EP",93.5606263517532,6.36439795081042,0.441303602609856,14.4218128136085,3.77300692016682e-47,3.2453801256616e-45,"Yes","Up-regulated"
"H2AB3",39.2409292293081,4.59956800542004,0.319083612861373,14.4149301939186,4.16860441762195e-47,3.57159487514527e-45,"Yes","Up-regulated"
"PRDM10-DT",101.980395783544,4.82478811190178,0.33506634180334,14.3995009643004,5.21184752388507e-47,4.44798612116566e-45,"Yes","Up-regulated"
"NPPA-AS1",51.8314933450499,4.30081078978909,0.298699437860294,14.3984562562205,5.29122085158852e-47,4.49815537608973e-45,"Yes","Up-regulated"
"LINC00905",43.0476297804672,7.74661003028641,0.538027677678908,14.3981626813436,5.31374140606489e-47,4.49979155967852e-45,"Yes","Up-regulated"
"CELSR3",37.6732460941167,4.27426582689536,0.296961446839092,14.39333580972,5.69799725793308e-47,4.80655768692363e-45,"Yes","Up-regulated"
"C10orf62",100.261100420785,5.8391818074049,0.405844743541298,14.3877231387887,6.17970420901042e-47,5.19285298301768e-45,"Yes","Up-regulated"
"GNAO1-AS1",91.0958105169495,4.72318396442541,0.328611609090532,14.3731500463338,7.62812187432238e-47,6.38541021878143e-45,"Yes","Up-regulated"
