"Gene_symbol","ng","mean_abs_logfc","GSE184316","GSE150910.biopsy","GSE150910.explant","GSE47460","metaFIN_pval","metaFIN_padj"
"LOC100130849",8.87000772921086,3.13572439995009,5.78406621758935,NA,NA,0.487382582310823,0,0
"OR1I1",8.83282181552558,1.46860263783594,6.43065098577872,-0.553974850501251,-0.24156536370032,0.239299779766605,0,0
"CCDC87",8.78676185884499,2.96514814452,5.36276848469516,NA,NA,0.56752780434483,0,0
"KRT12",8.7813035268983,2.53099508528663,4.81462624539385,NA,NA,0.247363925179401,0,0
"GOLGA8N",8.7537872920864,1.1069958185801,4.11134655372852,-0.262790871270614,-0.527568226717595,NA,0,0
"PPFIA3",8.74572587698523,1.19243052709003,3.83100796783634,0.187315771806216,0.579236581574192,0.172161787143368,0,0
"CXCL8",8.72630112187899,1.65621584833365,-1.35793753214184,-1.87133311136811,-1.739376901491,NA,0,0
"TCL6",8.71140846791615,2.94958993908112,5.49918835508838,NA,NA,0.399991523073858,0,0
"MT-ND6",8.68959268099379,1.07406675991585,NA,0.748508564028405,1.39962495580329,NA,0,0
"OR4S1",8.53338199100034,2.304278147381,4.8806131245313,NA,NA,-0.272056829769294,0,0
"OXER1",8.51459187493545,1.20864394462985,2.88626902012816,0.18291615951145,0.55674665424995,NA,0,0
"TSSK6",8.49357996606796,1.31202421960119,4.21308992046748,0.459992966609529,0.0654049056664006,0.509609085661349,0,0
"HTR7P1",8.47405882382783,1.95548889777956,3.4574131091118,NA,NA,0.45356468644731,0,0
"OR5A1",8.4345541044438,1.48702110345414,5.66015491661879,-0.773268129223467,-0.425823477032891,NA,0,0
"HEXIM2",8.35011433133322,1.25886348230155,3.00280513783973,0.461186569970365,0.312598739094552,NA,0,0
"OR4F17",8.30567540129084,1.00238126418469,4.19769932721019,-0.63888000478579,-0.551675529870332,NA,0,0
"KRT28",8.28617698724991,2.33588138828717,4.43379699449886,NA,NA,0.237965782075486,1.11022302462516e-16,3.03235889926283e-15
