"Gene_symbol","ng","metaFIN_pval","metaFIN_padj"
"ADAM21P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SNORA70E",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TMEM8B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MRPL4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOH12CR2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IFNA13",NA,NA,NA
"LINC00960",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ANP32CP",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ARHGEF19",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR52M1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01003",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAF1C",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SEMA4G",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PAX8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SLC25A21-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FLJ42393",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAS2R16",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"VN1R1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LSP1P5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FGF13",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ZNF733P",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CACNG5",6.07061400762382,6.37110586509948e-10,1.3265161943375e-09
"KRTAP9-9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RPP38-DT",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"UBTFL1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ZNF408",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DNAJC27-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IFNB1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR10J5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TMEM203",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NACA2",7.49439761917944,3.33066907387547e-14,9.03307244983277e-14
"STKLD1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MTRNR2L2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC00293",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR10K1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PPIAL4A",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR10W1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"BTF3P11",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TYRO3P",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ITPRIPL1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP3-2",NA,NA,NA
"FOXRED2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MTRNR2L6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCDHB3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC100506730",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR6A2",NA,NA,NA
"LOC105370726",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PAFAH1B3",9.40858411126817,0,0
"CYSLTR2",9.42118523444723,0,0
"SRSF3P2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR8D2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP3-3",NA,NA,NA
"SLC7A9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HCCAT5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR7A10",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OVGP1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"APOB",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPATA31A5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC02120",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP4-3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TNP1",NA,NA,NA
"IL19",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CLDN23",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC728024",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR56A4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TPI1P3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4F17",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"STRA6",NA,NA,NA
"MEIOSIN",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"STEAP1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4F4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RFNG",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNF151",6.81819382659273,4.60964599824365e-12,1.09052338428428e-11
"PMCHL2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRT12",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC00863",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"H1-1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TROAP",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAS2R5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MYT1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KLK10",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CCNYL6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SLC35D3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAS2R4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HBM",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"EMC6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2F2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4C6",NA,NA,NA
"SRD5A1P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GAS2L1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MYOD1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR10Z1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR1D2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR51S1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105372462",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCNAP1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CDCA8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OTOS",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC729737",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR1L8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MTRNR2L1",7.62449697724315,1.22124532708767e-14,3.4085962707136e-14
"LOC101928344",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105371064",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HBG1",NA,NA,NA
"OR1J2",NA,NA,NA
"CFAP95-DT",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OPLAH",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GTSF1L",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RAB6D",NA,NA,NA
"OR7A5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC107987134",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR56A1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAS2R1",NA,NA,NA
"PRR30",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"USP26",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CFP",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPRED3",NA,NA,NA
"CLDN17",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"H3P4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SOWAHA",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC107985593",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IFNW1",NA,NA,NA
"HNRNPA1P33",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HAUS5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GK3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP13-4",NA,NA,NA
"OR4D11",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR11A1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MYH1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ALDOC",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SNHG11",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RPSAP9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2B2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FAR2P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TCP11",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SNORA8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4X2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CSNK2A3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRT38",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4C12",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CSAG1",4.93511759314953,4.00512412346288e-07,6.91300276769376e-07
"KRTAP13-1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ART1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC101927764",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DDX11L16",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CYCSP52",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MYH8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CHEK1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SETD1B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ZNF750",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MDS2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ZNF385C",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01118",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPATA41",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PYDC2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC101928295",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNF32-DT",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NHSL1-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HCG26",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ZNRF2P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NUTM2B-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPATA31E1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR51G2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MAGEA2B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MPP3",NA,NA,NA
"BAK1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPATA22",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RFPL1S",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MIOX",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ECEL1",NA,NA,NA
"NUDT17",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ACTR3BP5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HECTD2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"107984849",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FAM83A-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105376695",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TRAF4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IFNA2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IGSF1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SLITRK2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MAGEA6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MKNK1-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR52B6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR52R1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAS2R3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP13-3",NA,NA,NA
"KRTAP24-1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RAET1G",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC00488",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OCM",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPZ1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR13F1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CYP4F3",NA,NA,NA
"HSPB3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01973",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PPIAP30",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR51L1",NA,NA,NA
"LINC00491",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KIF18B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TBC1D26",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01946",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NCAN",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MC4R",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01694",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNASEH2A",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PPBPP2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"105374364",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ADH1A",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DPRXP4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SULT1B1",NA,NA,NA
"HAND1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNA18SN3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PGBD4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC02315",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCDHB4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PRSS53",NA,NA,NA
"ASH1L-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01001",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MRPL36",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NT5DC2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"EID2B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"H2BC3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR13C8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR52N4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP26-1",NA,NA,NA
"LOC107984746",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SNORA70I",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CTSF",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RPL31P11",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FBXO6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MAB21L1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CENPT",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RAET1E-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"BEND3P3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR13C4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR6Y1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LCMT2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCGF3-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"AHCTF1P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FAM47A",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IL26",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"POU5F1P4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ATP8B3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SLC27A6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MIR124-1HG",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HBG2",4.68167386162129,1.42270961145385e-06,2.37485419443114e-06
"OR5AK2",NA,NA,NA
"PWAR1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2G3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PRR18",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC00652",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FTHL17",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC02887",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IPO4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CRYBB3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FOXP3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GK2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2B3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCDHB5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LCN12",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR6M1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4N3P",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"EPHB6",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP27-1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FAM187B",8.43227341447987,0,0
"GPER1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2M1P",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NPRL2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MGAT1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"MAP10",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP6-3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4E2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR51V1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CGB7",NA,NA,NA
"LOC101929819",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DNAJB7",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"POU4F3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCDHB15",NA,NA,NA
"LOC107985289",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2G2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"EIF3IP1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PCDHB9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR51B4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DDX11L17",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR14I1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"KRTAP13-2",NA,NA,NA
"GAREM2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ACOX2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RAB15",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IQCF2",NA,NA,NA
"LINC00320",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2AK2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CITED4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CDK20",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR5P2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LGALS2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HSD17B8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FEM1A",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC02982",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CCDC172",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LCDR",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CXADRP3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105378699",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR1S2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC392196",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TAAR9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CASC9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR6K2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR52D1",NA,NA,NA
"OR5K1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IL5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GALR3",NA,NA,NA
"OR6P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"A2M-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"EDRF1-DT",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC646214",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CFAP97D1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR11H1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR11H6",NA,NA,NA
"OR51T1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ZDHHC19",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"107985019",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"107984847",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TMEM107",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TRIM16L",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NANOGP8",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4K13",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GCNT7",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DCTN1-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"105377771",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"GGTA1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR11H12",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NANOG",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC283038",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR8D4",NA,NA,NA
"RNA18SN2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PTTG3P",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR6N2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FERMT3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR7A17",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC284191",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DDX11L9",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NAP1L2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNA18SN4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2D2",NA,NA,NA
"RNA18SN1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"REP15",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ACTR3BP2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"105375551",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"USP17L28",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"ATP2B1-AS1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"IFNA16",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"NOG",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR5F1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2M4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"AQP6",NA,NA,NA
"ZAN",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CABP2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TOP1P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR51G1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2T29",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"BCAR4",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR8D1",NA,NA,NA
"TNP2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DNAJB3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR2A14",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR10T2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CLEC4M",NA,NA,NA
"BEST3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105371802",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CTC1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DUSP2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNR2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"FAM178B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"643763",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01018",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"DENND10P1",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC01366",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"RNA18SN5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC00504",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105378654",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"CCL25",9.14689447942388,0,0
"LINC01126",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LINC00938",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR10R2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"TPPP2",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"HSD17B14",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"PRAME",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC105374455",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"SPDYE2B",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC107987299",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"OR4A5",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LOC100286922",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
"LPIN3",8.20953615160139,1.11022302462516e-16,3.47062066739447e-16
